RowId,Time,LatitudeDegrees,LongitudeDegrees,DistanceMeters,AltitudeMeters,HeartRate,Cadence,Watts,Speed
3020,2020/2/12 10:39,51.356164,-0.382,,28,135,87,210,
3021,2020/2/12 10:39,51.356074,-0.382071,,28.2,135,87,212,
3022,2020/2/12 10:39,51.355992,-0.382142,,28.6,135,83,245,
3023,2020/2/12 10:39,51.355911,-0.382213,,28.8,135,80,210,
3024,2020/2/12 10:39,51.355832,-0.38228,,28.6,136,88,169,
3025,2020/2/12 10:39,51.355757,-0.382343,,29,136,85,218,
3026,2020/2/12 10:39,51.355686,-0.382403,,29.2,136,94,235,
3027,2020/2/12 10:39,51.355619,-0.382459,,29.6,136,90,268,
3028,2020/2/12 10:39,51.355554,-0.382517,,29.6,137,88,272,
3029,2020/2/12 10:39,51.355489,-0.382574,,29.8,137,85,266,
3030,2020/2/12 10:39,51.355426,-0.382629,,30,137,84,237,
3031,2020/2/12 10:39,51.355367,-0.382681,,30.2,137,84,225,
3032,2020/2/12 10:39,51.355308,-0.382729,,30.2,137,85,287,
3033,2020/2/12 10:39,51.355252,-0.382776,,30.8,137,81,293,
3034,2020/2/12 10:39,51.355201,-0.382822,,30.8,137,84,162,
3035,2020/2/12 10:39,51.355151,-0.382864,,31.2,137,92,323,
3036,2020/2/12 10:39,51.355103,-0.382909,,31.4,137,94,297,
3037,2020/2/12 10:39,51.355057,-0.382951,,31.8,137,90,291,
3038,2020/2/12 10:39,51.355012,-0.382988,,32,138,87,279,
3039,2020/2/12 10:39,51.354968,-0.383023,,32.4,138,84,378,
3040,2020/2/12 10:39,51.354925,-0.38306,,32.8,139,86,339,
3041,2020/2/12 10:39,51.354882,-0.383094,,33.2,139,86,346,
3042,2020/2/12 10:39,51.354842,-0.383126,,34,140,85,346,
3043,2020/2/12 10:39,51.354805,-0.383156,,34.4,140,83,320,
3044,2020/2/12 10:39,51.35477,-0.383185,,34.6,141,81,337,
3045,2020/2/12 10:39,51.354733,-0.383213,,35.2,141,82,329,
3046,2020/2/12 10:39,51.354696,-0.383247,,35.2,142,81,333,
3047,2020/2/12 10:39,51.354659,-0.38328,,35.4,143,84,275,
3048,2020/2/12 10:39,51.354623,-0.383311,,35.6,143,81,292,
3049,2020/2/12 10:39,51.354588,-0.38334,,35.8,144,80,320,
3050,2020/2/12 10:39,51.354551,-0.383372,,36.2,145,79,284,
3051,2020/2/12 10:39,51.354514,-0.383399,,36.4,145,78,273,
3052,2020/2/12 10:39,51.354477,-0.383423,,36.8,146,78,251,
3053,2020/2/12 10:39,51.354438,-0.383445,,37,146,77,229,
3054,2020/2/12 10:39,51.354397,-0.38347,,37.2,147,73,253,
3055,2020/2/12 10:39,51.354359,-0.383495,,37.4,147,75,230,
3056,2020/2/12 10:39,51.354319,-0.383527,,37.6,148,72,265,
3057,2020/2/12 10:39,51.35428,-0.383556,,37.8,149,72,220,
3058,2020/2/12 10:39,51.35424,-0.383585,,38.2,149,72,220,
3059,2020/2/12 10:39,51.354201,-0.383619,,38.2,150,70,236,
3060,2020/2/12 10:39,51.354163,-0.383646,,38.4,150,71,235,
3061,2020/2/12 10:39,51.354126,-0.383667,,38.8,150,71,221,
3062,2020/2/12 10:39,51.354087,-0.383682,,39.2,150,71,201,
3063,2020/2/12 10:39,51.354043,-0.383698,,39.4,150,71,201,
3064,2020/2/12 10:39,51.353999,-0.383718,,39.6,150,72,191,
3065,2020/2/12 10:39,51.353953,-0.383735,,39.8,150,72,176,
3066,2020/2/12 10:39,51.353906,-0.383754,,39.8,150,72,168,
3067,2020/2/12 10:39,51.353857,-0.38377,,39.8,149,73,168,
3068,2020/2/12 10:39,51.353813,-0.38379,,40,150,73,175,
3069,2020/2/12 10:39,51.353771,-0.383809,,41,150,72,175,
3070,2020/2/12 10:39,51.353731,-0.383831,,41,149,73,177,
3071,2020/2/12 10:39,51.35369,-0.383861,,41,149,73,170,
3072,2020/2/12 10:39,51.353647,-0.383892,,40.8,150,71,170,
3073,2020/2/12 10:39,51.353605,-0.383923,,41.2,149,69,169,
3074,2020/2/12 10:39,51.35356,-0.383952,,41.2,149,67,117,
3075,2020/2/12 10:39,51.353514,-0.383983,,41.2,149,61,195,
3076,2020/2/12 10:40,51.353466,-0.384009,,41.2,149,66,178,
3077,2020/2/12 10:40,51.353416,-0.384038,,41.2,149,67,175,
3078,2020/2/12 10:40,51.353364,-0.384073,,41,149,71,147,
3079,2020/2/12 10:40,51.353313,-0.384109,,40.8,148,60,4,
3080,2020/2/12 10:40,51.353262,-0.384146,,40.8,148,60,171,
3081,2020/2/12 10:40,51.353209,-0.384192,,40.8,147,52,171,
3082,2020/2/12 10:40,51.353151,-0.384239,,40.6,146,57,167,
3083,2020/2/12 10:40,51.353095,-0.384284,,40.4,145,68,132,
3084,2020/2/12 10:40,51.35304,-0.384327,,40.2,145,70,116,
3085,2020/2/12 10:40,51.352979,-0.384372,,39.6,144,75,52,
3086,2020/2/12 10:40,51.352914,-0.384406,,39.2,143,66,89,
3087,2020/2/12 10:40,51.352849,-0.384444,,39.2,142,69,133,
3088,2020/2/12 10:40,51.352783,-0.384476,,38.6,141,73,106,
3089,2020/2/12 10:40,51.352716,-0.38451,,38.2,140,76,115,
3090,2020/2/12 10:40,51.352647,-0.384543,,37.4,140,79,88,
3091,2020/2/12 10:40,51.352577,-0.384579,,37.8,139,79,0,
3092,2020/2/12 10:40,51.352482,-0.384616,,37.2,138,79,0,
3093,2020/2/12 10:40,51.352375,-0.384684,,37.2,138,0,0,
3094,2020/2/12 10:40,51.352266,-0.38475,,36.4,137,19,0,
3095,2020/2/12 10:40,51.352152,-0.384811,,36.6,136,82,132,
3096,2020/2/12 10:40,51.352047,-0.384863,,36.6,136,86,130,
3097,2020/2/12 10:40,51.351949,-0.384915,,35.8,135,86,116,
3098,2020/2/12 10:40,51.351852,-0.384967,,35,134,87,123,
3099,2020/2/12 10:40,51.351756,-0.385015,,34.8,134,88,121,
3100,2020/2/12 10:40,51.351658,-0.385063,,34.2,133,90,116,
3101,2020/2/12 10:40,51.351554,-0.385111,,33.8,132,89,101,
3102,2020/2/12 10:40,51.351452,-0.385163,,33.2,132,90,117,
3103,2020/2/12 10:40,51.351361,-0.385216,,32.8,131,93,108,
3104,2020/2/12 10:40,51.351263,-0.385266,,32.4,130,93,127,
3105,2020/2/12 10:40,51.351159,-0.385317,,32,129,93,120,
3106,2020/2/12 10:40,51.351047,-0.385374,,31.2,129,94,126,
3107,2020/2/12 10:40,51.350933,-0.385429,,31.4,128,94,159,
3108,2020/2/12 10:40,51.350806,-0.385488,,30.8,129,92,146,
3109,2020/2/12 10:40,51.350703,-0.385545,,30.8,128,93,146,
3110,2020/2/12 10:40,51.350607,-0.3856,,29.6,128,93,146,
3111,2020/2/12 10:40,51.350509,-0.385654,,29,128,91,143,
3112,2020/2/12 10:40,51.350412,-0.385714,,29,127,92,140,
3113,2020/2/12 10:40,51.350317,-0.385776,,28.2,127,90,117,
3114,2020/2/12 10:40,51.350224,-0.385837,,28,127,90,151,
3115,2020/2/12 10:40,51.35013,-0.385896,,26.8,127,91,130,
3116,2020/2/12 10:40,51.350038,-0.385949,,27,126,90,132,
3117,2020/2/12 10:40,51.349945,-0.385999,,27.4,126,90,120,
3118,2020/2/12 10:40,51.349852,-0.386047,,27,127,88,191,
3119,2020/2/12 10:40,51.349762,-0.386093,,26.4,126,88,162,
3120,2020/2/12 10:40,51.349672,-0.38614,,26.2,127,89,162,
3121,2020/2/12 10:40,51.349589,-0.386187,,25.8,127,87,199,
3122,2020/2/12 10:40,51.349508,-0.386235,,25.4,127,87,106,
3123,2020/2/12 10:40,51.349428,-0.386278,,25.2,127,52,106,
3124,2020/2/12 10:40,51.349345,-0.38632,,25.4,127,78,211,
3125,2020/2/12 10:40,51.349261,-0.386368,,25.4,127,94,110,
3126,2020/2/12 10:40,51.349173,-0.386411,,25.6,127,89,170,
3127,2020/2/12 10:40,51.349087,-0.386451,,25.6,128,88,147,
3128,2020/2/12 10:40,51.349007,-0.386499,,25.8,128,88,132,
3129,2020/2/12 10:40,51.348926,-0.386547,,25,128,85,190,
3130,2020/2/12 10:40,51.348846,-0.38659,,25,128,87,159,
3131,2020/2/12 10:40,51.348771,-0.386642,,25.2,128,87,148,
3132,2020/2/12 10:40,51.348699,-0.386698,,25.2,128,85,173,
3133,2020/2/12 10:40,51.34863,-0.386756,,25.4,127,85,172,
3134,2020/2/12 10:40,51.348565,-0.386813,,25.4,127,84,166,
3135,2020/2/12 10:40,51.348498,-0.386872,,25.4,127,84,178,
3136,2020/2/12 10:41,51.348429,-0.386931,,25.6,126,81,196,
3137,2020/2/12 10:41,51.348359,-0.386988,,25.8,126,82,192,
3138,2020/2/12 10:41,51.348283,-0.387046,,26,126,82,199,
3139,2020/2/12 10:41,51.34821,-0.387101,,25.8,127,81,183,
3140,2020/2/12 10:41,51.348141,-0.387155,,25.4,127,91,165,
3141,2020/2/12 10:41,51.348074,-0.38721,,25.8,127,88,212,
3142,2020/2/12 10:41,51.348008,-0.387271,,26,128,89,254,
3143,2020/2/12 10:41,51.34794,-0.387326,,26.2,128,87,228,
3144,2020/2/12 10:41,51.347874,-0.387382,,26.4,129,88,229,
3145,2020/2/12 10:41,51.347806,-0.387437,,26.2,130,88,201,
3146,2020/2/12 10:41,51.347738,-0.38749,,26,130,88,175,
3147,2020/2/12 10:41,51.347669,-0.387546,,26.2,131,88,157,
3148,2020/2/12 10:41,51.347601,-0.387601,,26.4,131,85,170,
3149,2020/2/12 10:41,51.347533,-0.387658,,26.6,131,87,151,
3150,2020/2/12 10:41,51.347464,-0.387715,,26.4,132,88,195,
3151,2020/2/12 10:41,51.347397,-0.38777,,26.4,132,86,179,
3152,2020/2/12 10:41,51.347331,-0.387827,,26.4,132,88,179,
3153,2020/2/12 10:41,51.347264,-0.387885,,27.2,133,87,165,
3154,2020/2/12 10:41,51.347198,-0.387942,,27.2,133,87,215,
3155,2020/2/12 10:41,51.347138,-0.387996,,27.8,133,86,213,
3156,2020/2/12 10:41,51.347076,-0.388053,,27.8,133,86,185,
3157,2020/2/12 10:41,51.347015,-0.38811,,27.8,134,82,230,
3158,2020/2/12 10:41,51.346956,-0.388165,,27.6,133,92,154,
3159,2020/2/12 10:41,51.346898,-0.388214,,27.4,133,87,208,
3160,2020/2/12 10:41,51.346842,-0.388261,,28,133,87,198,
3161,2020/2/12 10:41,51.346785,-0.38831,,28,133,82,285,
3162,2020/2/12 10:41,51.346727,-0.388361,,28.2,134,82,234,
3163,2020/2/12 10:41,51.346671,-0.388406,,28.4,134,84,234,
3164,2020/2/12 10:41,51.346616,-0.388452,,28.2,134,78,286,
3165,2020/2/12 10:41,51.346563,-0.3885,,28.8,134,79,234,
3166,2020/2/12 10:41,51.346514,-0.388549,,28.8,134,88,191,
3167,2020/2/12 10:41,51.346468,-0.388595,,29,135,85,222,
3168,2020/2/12 10:41,51.346428,-0.388638,,29.4,135,84,248,
3169,2020/2/12 10:41,51.346388,-0.388681,,29.6,135,80,287,
3170,2020/2/12 10:41,51.346349,-0.388726,,29.6,136,89,176,
3171,2020/2/12 10:41,51.346311,-0.388769,,30,136,84,279,
3172,2020/2/12 10:41,51.346274,-0.388814,,29.8,137,82,315,
3173,2020/2/12 10:41,51.34624,-0.388858,,30,138,81,272,
3174,2020/2/12 10:41,51.346208,-0.388904,,30.2,138,81,331,
3175,2020/2/12 10:41,51.346175,-0.38895,,30.6,139,78,331,
3176,2020/2/12 10:41,51.346141,-0.388994,,30.8,140,79,286,
3177,2020/2/12 10:41,51.346105,-0.389036,,31.2,140,78,261,
3178,2020/2/12 10:41,51.346071,-0.389075,,31.4,141,76,271,
3179,2020/2/12 10:41,51.346037,-0.389117,,31.6,141,75,274,
3180,2020/2/12 10:41,51.346003,-0.389161,,31.8,142,76,253,
3181,2020/2/12 10:41,51.345969,-0.389206,,31.8,142,76,225,
3182,2020/2/12 10:41,51.345935,-0.38925,,32.2,143,74,237,
3183,2020/2/12 10:41,51.345901,-0.389295,,32.6,143,76,257,
3184,2020/2/12 10:41,51.345868,-0.389342,,32.8,144,75,287,
3185,2020/2/12 10:41,51.345838,-0.389391,,33,145,77,232,
3186,2020/2/12 10:41,51.345807,-0.389437,,33.2,145,75,265,
3187,2020/2/12 10:41,51.345774,-0.38948,,33.8,146,75,267,
3188,2020/2/12 10:41,51.34574,-0.389526,,34.2,146,74,270,
3189,2020/2/12 10:41,51.345704,-0.389573,,34.6,147,75,290,
3190,2020/2/12 10:41,51.345668,-0.389619,,34.6,147,75,275,
3191,2020/2/12 10:41,51.345633,-0.389667,,34.8,147,76,275,
3192,2020/2/12 10:41,51.3456,-0.389712,,35.4,147,76,256,
3193,2020/2/12 10:41,51.345569,-0.389756,,35.8,148,74,256,
3194,2020/2/12 10:41,51.34554,-0.389801,,36,148,71,264,
3195,2020/2/12 10:41,51.345512,-0.389844,,36,148,71,278,
3196,2020/2/12 10:42,51.345483,-0.389889,,36.4,149,69,262,
3197,2020/2/12 10:42,51.345452,-0.389936,,36.8,149,69,278,
3198,2020/2/12 10:42,51.345421,-0.389983,,37.2,149,70,246,
3199,2020/2/12 10:42,51.345389,-0.390029,,37,150,69,254,
3200,2020/2/12 10:42,51.345357,-0.390077,,37,150,69,267,
3201,2020/2/12 10:42,51.345324,-0.390124,,37.2,150,70,225,
3202,2020/2/12 10:42,51.345292,-0.390173,,37.6,151,68,245,
3203,2020/2/12 10:42,51.345259,-0.390225,,38,151,69,249,
3204,2020/2/12 10:42,51.345227,-0.390274,,38.4,151,70,241,
3205,2020/2/12 10:42,51.345196,-0.390324,,38.6,152,70,249,
3206,2020/2/12 10:42,51.345162,-0.390372,,38.8,152,70,232,
3207,2020/2/12 10:42,51.345131,-0.39042,,39.4,152,70,214,
3208,2020/2/12 10:42,51.3451,-0.390469,,39.6,152,70,217,
3209,2020/2/12 10:42,51.34507,-0.390519,,39.6,152,69,217,
3210,2020/2/12 10:42,51.34504,-0.390569,,39.4,152,70,223,
3211,2020/2/12 10:42,51.345008,-0.390617,,39.4,152,70,200,
3212,2020/2/12 10:42,51.344973,-0.390665,,39.6,152,70,204,
3213,2020/2/12 10:42,51.344942,-0.390717,,39.8,152,71,216,
3214,2020/2/12 10:42,51.344909,-0.390769,,39.8,152,71,207,
3215,2020/2/12 10:42,51.344878,-0.390823,,39.8,153,70,207,
3216,2020/2/12 10:42,51.344848,-0.390877,,40,152,71,222,
3217,2020/2/12 10:42,51.344816,-0.39093,,40.2,152,73,190,
3218,2020/2/12 10:42,51.344785,-0.390983,,40.2,152,72,200,
3219,2020/2/12 10:42,51.344754,-0.391036,,40.2,152,74,176,
3220,2020/2/12 10:42,51.344725,-0.39109,,40.2,152,71,214,
3221,2020/2/12 10:42,51.344694,-0.39114,,40.2,152,74,166,
3222,2020/2/12 10:42,51.34466,-0.391194,,40,151,72,212,
3223,2020/2/12 10:42,51.344626,-0.391246,,39.4,152,73,239,
3224,2020/2/12 10:42,51.344593,-0.391301,,38.8,151,75,198,
3225,2020/2/12 10:42,51.344561,-0.391357,,39,151,74,195,
3226,2020/2/12 10:42,51.344529,-0.391411,,39.2,150,76,171,
3227,2020/2/12 10:42,51.344496,-0.391465,,39.8,150,77,178,
3228,2020/2/12 10:42,51.344464,-0.391518,,39.8,150,77,148,
3229,2020/2/12 10:42,51.344432,-0.391574,,40.2,149,79,149,
3230,2020/2/12 10:42,51.344399,-0.391627,,40.4,149,78,159,
3231,2020/2/12 10:42,51.344367,-0.391683,,40.6,149,78,180,
3232,2020/2/12 10:42,51.344335,-0.391742,,40.4,148,78,159,
3233,2020/2/12 10:42,51.3443,-0.3918,,40.2,148,82,172,
3234,2020/2/12 10:42,51.344266,-0.391861,,39.8,148,82,188,
3235,2020/2/12 10:42,51.344231,-0.391921,,40.4,147,84,199,
3236,2020/2/12 10:42,51.344194,-0.391979,,40.6,147,80,127,
3237,2020/2/12 10:42,51.344159,-0.392039,,41.2,147,74,223,
3238,2020/2/12 10:42,51.344123,-0.3921,,41,147,75,221,
3239,2020/2/12 10:42,51.344087,-0.39216,,41,146,76,166,
3240,2020/2/12 10:42,51.344054,-0.392216,,41.2,146,77,162,
3241,2020/2/12 10:42,51.34402,-0.392278,,41,145,78,151,
3242,2020/2/12 10:42,51.343985,-0.392342,,40.8,145,77,175,
3243,2020/2/12 10:42,51.34395,-0.392408,,40.6,145,77,162,
3244,2020/2/12 10:42,51.343913,-0.392473,,41,144,78,162,
3245,2020/2/12 10:42,51.343874,-0.392539,,41.2,144,80,166,
3246,2020/2/12 10:42,51.343836,-0.392603,,41.2,143,82,202,
3247,2020/2/12 10:42,51.343799,-0.392671,,41.2,142,80,224,
3248,2020/2/12 10:42,51.343763,-0.392741,,41.2,142,81,222,
3249,2020/2/12 10:42,51.343724,-0.392809,,41.2,142,83,198,
3250,2020/2/12 10:42,51.343686,-0.392878,,41.4,141,85,174,
3251,2020/2/12 10:42,51.343649,-0.392949,,41.2,140,79,140,
3252,2020/2/12 10:42,51.343611,-0.393024,,41,140,66,265,
3253,2020/2/12 10:42,51.343572,-0.393102,,40.8,139,69,274,
3254,2020/2/12 10:42,51.343532,-0.393181,,41,139,72,261,
3255,2020/2/12 10:42,51.343492,-0.393262,,41,139,73,241,
3256,2020/2/12 10:43,51.343452,-0.393348,,41,139,76,185,
3257,2020/2/12 10:43,51.343411,-0.393435,,41.2,139,76,160,
3258,2020/2/12 10:43,51.34337,-0.39352,,41.4,139,78,160,
3259,2020/2/12 10:43,51.34333,-0.39361,,41.4,140,79,152,
3260,2020/2/12 10:43,51.343289,-0.393701,,41,139,80,152,
3261,2020/2/12 10:43,51.343247,-0.393792,,40.6,140,80,156,
3262,2020/2/12 10:43,51.343206,-0.393885,,41.2,140,81,156,
3263,2020/2/12 10:43,51.343162,-0.393978,,41.4,140,83,116,
3264,2020/2/12 10:43,51.343118,-0.394073,,41.4,140,82,108,
3265,2020/2/12 10:43,51.343077,-0.394172,,41.2,139,78,135,
3266,2020/2/12 10:43,51.343035,-0.394271,,41.2,139,76,178,
3267,2020/2/12 10:43,51.34299,-0.394373,,41,139,79,163,
3268,2020/2/12 10:43,51.342944,-0.394474,,40.6,139,79,155,
3269,2020/2/12 10:43,51.342899,-0.394576,,40.6,139,80,147,
3270,2020/2/12 10:43,51.342855,-0.394677,,41,138,79,132,
3271,2020/2/12 10:43,51.342811,-0.394779,,40.8,138,80,183,
3272,2020/2/12 10:43,51.342769,-0.394878,,40.4,137,78,264,
3273,2020/2/12 10:43,51.342725,-0.394976,,40.2,137,80,182,
3274,2020/2/12 10:43,51.342677,-0.395074,,40.2,137,78,258,
3275,2020/2/12 10:43,51.342628,-0.395172,,40.2,136,81,164,
3276,2020/2/12 10:43,51.34258,-0.395272,,40,136,81,166,
3277,2020/2/12 10:43,51.342534,-0.395369,,40,136,79,166,
3278,2020/2/12 10:43,51.34249,-0.395464,,39.6,136,79,0,
3279,2020/2/12 10:43,51.342453,-0.395544,,39.4,135,79,0,
3280,2020/2/12 10:43,51.342422,-0.395609,,39,133,0,0,
3281,2020/2/12 10:43,51.342398,-0.395654,,38.6,132,26,0,
3282,2020/2/12 10:43,51.342374,-0.395689,,38.6,130,58,15,
3283,2020/2/12 10:43,51.34236,-0.395711,,38.6,129,58,0,
3284,2020/2/12 10:43,51.342356,-0.395726,,38.4,128,0,0,
3285,2020/2/12 10:43,51.342355,-0.39573,,38,127,0,0,
3286,2020/2/12 10:43,51.342356,-0.395728,,38,126,0,0,
3287,2020/2/12 10:44,51.342324,-0.395759,,37.6,106,0,0,
3288,2020/2/12 10:44,51.342295,-0.395791,,37.8,108,0,0,
3289,2020/2/12 10:44,51.342267,-0.395834,,37.8,109,0,0,
3290,2020/2/12 10:44,51.34224,-0.39589,,38,109,53,319,
3291,2020/2/12 10:44,51.342214,-0.395956,,38,110,59,369,
3292,2020/2/12 10:44,51.342187,-0.396029,,38.4,111,66,395,
3293,2020/2/12 10:44,51.342158,-0.396113,,38.2,112,74,410,
3294,2020/2/12 10:44,51.342124,-0.396201,,38.2,114,76,254,
3295,2020/2/12 10:44,51.342085,-0.39629,,38,116,80,217,
3296,2020/2/12 10:44,51.342045,-0.396378,,38.2,117,79,190,
3297,2020/2/12 10:44,51.342006,-0.396467,,38.4,118,78,134,
3298,2020/2/12 10:44,51.341964,-0.396556,,38.4,118,78,183,
3299,2020/2/12 10:44,51.341919,-0.396643,,38.2,118,79,156,
3300,2020/2/12 10:44,51.341872,-0.396729,,38,118,81,161,
3301,2020/2/12 10:44,51.341826,-0.396818,,38,117,80,150,
3302,2020/2/12 10:44,51.341781,-0.396907,,38.2,117,75,161,
3303,2020/2/12 10:44,51.341736,-0.396993,,38,117,74,165,
3304,2020/2/12 10:44,51.341688,-0.397076,,38.2,117,74,157,
3305,2020/2/12 10:44,51.341636,-0.397161,,38.2,117,74,173,
3306,2020/2/12 10:44,51.341587,-0.397253,,38.4,118,75,173,
3307,2020/2/12 10:44,51.341538,-0.397343,,38.2,118,76,160,
3308,2020/2/12 10:44,51.341489,-0.397435,,38,119,76,160,
3309,2020/2/12 10:44,51.341439,-0.397528,,38.6,119,78,125,
3310,2020/2/12 10:44,51.34139,-0.397619,,38.8,120,78,129,
3311,2020/2/12 10:44,51.341342,-0.397711,,38.4,120,74,191,
3312,2020/2/12 10:44,51.341292,-0.397804,,37,121,79,97,
3313,2020/2/12 10:44,51.341244,-0.397899,,36.8,121,77,115,
3314,2020/2/12 10:44,51.341194,-0.397993,,37.4,121,78,116,
3315,2020/2/12 10:44,51.341141,-0.398084,,37.6,121,79,128,
3316,2020/2/12 10:44,51.34109,-0.398179,,37.2,122,79,153,
3317,2020/2/12 10:44,51.341039,-0.398271,,36.8,122,80,124,
3318,2020/2/12 10:44,51.340989,-0.398365,,37.4,122,79,145,
3319,2020/2/12 10:44,51.340938,-0.398459,,37.4,123,75,139,
3320,2020/2/12 10:44,51.340887,-0.398554,,37.2,123,70,186,
3321,2020/2/12 10:44,51.340833,-0.398647,,37,123,71,192,
3322,2020/2/12 10:44,51.34078,-0.398743,,37.2,123,70,184,
3323,2020/2/12 10:44,51.340727,-0.398841,,37.4,124,70,162,
3324,2020/2/12 10:44,51.340679,-0.398935,,37.4,124,70,185,
3325,2020/2/12 10:44,51.34063,-0.399029,,37,124,70,185,
3326,2020/2/12 10:44,51.340579,-0.399121,,37,124,69,250,
3327,2020/2/12 10:44,51.34053,-0.399215,,36.8,125,69,220,
3328,2020/2/12 10:44,51.34048,-0.399306,,36.8,125,69,217,
3329,2020/2/12 10:44,51.340429,-0.399401,,36.6,126,71,188,
3330,2020/2/12 10:44,51.340379,-0.399494,,36.6,126,71,183,
3331,2020/2/12 10:44,51.340328,-0.39959,,36.4,126,71,183,
3332,2020/2/12 10:44,51.340277,-0.399686,,36.4,127,71,194,
3333,2020/2/12 10:44,51.340226,-0.399782,,36.2,128,71,177,
3334,2020/2/12 10:44,51.340174,-0.399879,,36,129,73,218,
3335,2020/2/12 10:44,51.340122,-0.399979,,36,130,73,173,
3336,2020/2/12 10:44,51.340071,-0.400078,,36,130,71,250,
3337,2020/2/12 10:44,51.340019,-0.400177,,35.8,131,76,215,
3338,2020/2/12 10:45,51.339967,-0.400276,,35.4,131,76,177,
3339,2020/2/12 10:45,51.339914,-0.400375,,35.2,132,74,177,
3340,2020/2/12 10:45,51.339862,-0.400472,,35.8,132,74,146,
3341,2020/2/12 10:45,51.339811,-0.400568,,36.4,132,74,188,
3342,2020/2/12 10:45,51.339761,-0.400664,,36.2,132,73,188,
3343,2020/2/12 10:45,51.33971,-0.40076,,35.8,132,74,153,
3344,2020/2/12 10:45,51.339659,-0.400857,,35.8,133,72,209,
3345,2020/2/12 10:45,51.339607,-0.400955,,36,133,74,176,
3346,2020/2/12 10:45,51.339556,-0.401049,,35.6,133,73,194,
3347,2020/2/12 10:45,51.339506,-0.401149,,35.4,132,72,176,
3348,2020/2/12 10:45,51.339458,-0.401247,,35,133,73,138,
3349,2020/2/12 10:45,51.339409,-0.401343,,35,133,73,165,
3350,2020/2/12 10:45,51.33936,-0.40144,,35,133,73,148,
3351,2020/2/12 10:45,51.339313,-0.401535,,35.4,133,73,159,
3352,2020/2/12 10:45,51.339265,-0.401631,,35.4,133,72,175,
3353,2020/2/12 10:45,51.339215,-0.401726,,35.2,133,73,162,
3354,2020/2/12 10:45,51.339164,-0.401822,,34.8,133,72,157,
3355,2020/2/12 10:45,51.339114,-0.40192,,34.6,133,72,144,
3356,2020/2/12 10:45,51.339063,-0.40202,,34.8,133,72,144,
3357,2020/2/12 10:45,51.339012,-0.402116,,34.8,133,72,153,
3358,2020/2/12 10:45,51.338961,-0.402212,,34.8,133,73,124,
3359,2020/2/12 10:45,51.338908,-0.402309,,34.8,133,73,172,
3360,2020/2/12 10:45,51.338853,-0.402407,,35,132,72,142,
3361,2020/2/12 10:45,51.338797,-0.402504,,35.2,132,74,153,
3362,2020/2/12 10:45,51.338744,-0.402598,,34.8,132,73,178,
3363,2020/2/12 10:45,51.338688,-0.402692,,34.8,133,72,197,
3364,2020/2/12 10:45,51.338634,-0.402788,,34.4,133,74,138,
3365,2020/2/12 10:45,51.338581,-0.402886,,35,133,74,160,
3366,2020/2/12 10:45,51.33853,-0.402986,,34.8,133,73,160,
3367,2020/2/12 10:45,51.338477,-0.403082,,35.2,133,73,178,
3368,2020/2/12 10:45,51.338424,-0.403179,,35.2,133,73,180,
3369,2020/2/12 10:45,51.338372,-0.403276,,35.2,134,72,180,
3370,2020/2/12 10:45,51.33832,-0.403371,,35.4,134,71,162,
3371,2020/2/12 10:45,51.338269,-0.403465,,35.4,134,73,129,
3372,2020/2/12 10:45,51.33822,-0.403561,,35.2,134,71,164,
3373,2020/2/12 10:45,51.338173,-0.403657,,35,134,69,236,
3374,2020/2/12 10:45,51.338122,-0.403751,,34.8,134,69,187,
3375,2020/2/12 10:45,51.338072,-0.403847,,35,134,73,187,
3376,2020/2/12 10:45,51.33802,-0.403942,,34.8,133,72,201,
3377,2020/2/12 10:45,51.337966,-0.404036,,34.8,133,71,177,
3378,2020/2/12 10:45,51.337914,-0.404135,,35,133,73,158,
3379,2020/2/12 10:45,51.33786,-0.404235,,34.8,133,73,161,
3380,2020/2/12 10:45,51.337806,-0.404331,,34.8,132,73,177,
3381,2020/2/12 10:45,51.337752,-0.404425,,34.8,132,75,152,
3382,2020/2/12 10:45,51.337698,-0.404521,,34.8,132,74,148,
3383,2020/2/12 10:45,51.337649,-0.40462,,35,131,74,176,
3384,2020/2/12 10:45,51.337596,-0.404715,,35.2,131,73,176,
3385,2020/2/12 10:45,51.337544,-0.404806,,35.2,131,71,173,
3386,2020/2/12 10:45,51.337491,-0.404895,,35.4,131,71,155,
3387,2020/2/12 10:45,51.337437,-0.404982,,35,130,80,171,
3388,2020/2/12 10:45,51.33738,-0.405068,,34.6,130,79,198,
3389,2020/2/12 10:45,51.337326,-0.405155,,34.6,130,81,210,
3390,2020/2/12 10:45,51.337272,-0.405244,,34.8,130,80,206,
3391,2020/2/12 10:45,51.337217,-0.405328,,34.8,130,79,192,
3392,2020/2/12 10:45,51.337162,-0.40541,,34.4,130,79,183,
3393,2020/2/12 10:45,51.337108,-0.405495,,34.6,130,79,168,
3394,2020/2/12 10:45,51.337054,-0.405576,,34.2,130,78,182,
3395,2020/2/12 10:45,51.336996,-0.405657,,34,130,78,182,
3396,2020/2/12 10:45,51.336941,-0.405738,,33.8,130,78,166,
3397,2020/2/12 10:46,51.336888,-0.405822,,34.2,130,78,168,
3398,2020/2/12 10:46,51.336834,-0.405905,,34.2,131,78,173,
3399,2020/2/12 10:46,51.33678,-0.405986,,34,131,78,227,
3400,2020/2/12 10:46,51.336727,-0.40607,,33.8,131,77,195,
